regime_id,etf,n,stock_r20,etf_r20,alpha,net_alpha,win_pct,p_value
0,sh000300,7981,3.269934555056482,1.6225122720838596,1.6474222829726217,1.347422282972622,51.19659190577622,1.4240107880773524e-39
0,sh000905,7981,3.269934555056482,2.2218782249836013,1.0480563300728802,0.7480563300728801,48.59040220523744,1.0681652759143152e-16
0,sz399006,7981,3.269934555056482,3.516079338509675,-0.2461447834531936,-0.5461447834531937,47.074301465981705,0.07587842472901836
3,sh000300,9413,7.549571859339732,0.8983352527755707,6.6512366065641615,6.351236606564161,75.9269095931159,0.0
3,sh000905,9413,7.549571859339732,9.58522983200668,-2.0356579726669484,-2.335657972666949,32.49760968872835,6.646385443065931e-51
3,sz399006,9413,7.549571859339732,2.9541994163853693,4.595372442954361,4.2953724429543625,65.36704557526825,3.7352399575974956e-232
5,sh000300,206,9.12637753217143,4.386101638898386,4.7402758932730436,4.440275893273043,75.24271844660194,1.169124189053183e-13
5,sh000905,206,9.12637753217143,9.65655953485162,-0.5301820026801896,-0.8301820026801896,42.23300970873786,0.38944640358832194
5,sz399006,206,9.12637753217143,9.423707951192853,-0.29733041902142443,-0.597330419021425,33.49514563106796,0.6414116529916496
